用户,是否看过,评分,评论时间,有用数,评论
Tina,看过,较差,2020-01-31 10:46:51,0,一部塑料大片，你可以在里面发现各种灾难片的影子，楼体坍塌噼里啪啦掉东西有《10级大地震》《末日崩塌》的影子，男主开车在崩塌的城市中逃窜的一段又像极《2012》……导演算不上艺术家，倒称得上“拼贴大王”，成功用《爱的迫降》的调调将男主送到了朝鲜，可惜等待他的不是浪漫的李政赫，而是胡子拉碴脾气怪异的李俊平……再往后老衲实在是无力欣赏了，本片叙事混乱，节奏毫无章法，人物脸谱化，问题多得可怕，却找不到能让观众入眼入心的亮点，豆友给出6.5分已经算是非常客气了，真是白瞎了这么好的演员卡司
Banana,看过,较差,2019-12-28 00:52:30,2,韩国老腊肉到朝鲜偷老美的核弹头，还安排天朝从中截胡，不用想了，这电影不可能在国内排片。但这也是好事，这电影实在是……不好看……没啥可惜，就是错过一些韩国人最喜爱的讽刺国情的桥段，可能会增加一丝遗憾
Z星驰007,看过,较差,2020-01-28 20:45:33,0,预告片比正片精彩十倍不止啊，太啰嗦了，翻来覆去的，结局肯定是意料之中的，但中间塞了太多乱七八糟的剧情，拖垮耐心，河正宇能一直呆萌、李秉宪能一直冷酷睿智，会好看很多。非得杂糅一些煽情和感化。
猫奴十二年,看过,推荐,2020-01-25 23:59:32,0,3.5 故事确实够扯的，用灾难片的主题做激励事件，用动作片的激励事件做主题，但是类型片里的东西应有尽有，普世价值传递得流畅清晰，这是国产电影还差一大截的地方
抱抱,看过,推荐,2020-01-29 17:30:16,0,喵喵喵？这片至少得7.5吧，6.5是什么情况。超级好看，韩国人对于南北统一的愿望冲破了山河，突破了宇宙。没得说了，强烈值得一看，全程毫无尿点。
超级小屁孩78,看过,力荐,2019-12-20 01:39:41,9,不得不佩服韩国人的脑洞
Sundance小千,看过,推荐,2020-01-31 21:31:20,0,哈哈哈哈哈哈哈纯属卡司集中大片，河正宇和马东锡都是新人设啊，剧情编得太扯，但大家都在线，朝鲜人民不容易。
逻格斯歌,看过,较差,2020-01-27 18:27:21,0,灾难喜剧政治片，儿戏而已。
Nevermore,看过,较差,2020-02-07 23:20:13,0,在这个节点看特别难受。国家机器上的一个小齿轮，为了上层仓促而又荒谬的决定误打误撞地需要拼尽一切。中美是洪水猛兽，朝鲜半岛生存就得抱作一团，可南韩对北朝鲜的态度值得玩味，核恐惧解除后又显现出高傲。自大又可笑。河现在只能在这些无聊的主旋律中打转了吗？
Ying_0111,看过,较差,2020-01-27 16:03:30,0,老难看啦……
望仔减肥失败了,看过,2020-01-30 22:41:41, ,0,这就是个喜剧啊！这种卡司的喜剧真是可遇不可求啊！
