用户,是否看过,评分,评论时间,有用数,评论
川斩霜行,看过,较差,2019-10-18 20:48:06,38,一星给盘着头发的朱莉，一星给披着头发的朱莉
JoeyLu陆柏宇,看过,较差,2019-10-18 21:52:20,13,这故事跟迪士尼那些只在家庭娱乐发行的衍生片一样，还强行玩上了星战梗。
sisimint,看过,推荐,2019-10-18 19:21:40,40,黑白女王在线battle，没公主什么事儿
时间之葬,看过,较差,2019-10-18 14:14:36,14,这是真·黑凤凰飞化肥化灰了，除了迪士尼这些年一贯的陈旧老套之外，这个系列真正灾难的是那一套丑陋的服化道审美，如果要用一个词来概括，大概就是集于朱莉头顶的塑料假发质感
乌鸦火堂,看过,较差,2019-10-22 12:58:58,11,片如其名
干乚,看过,较差,2019-10-18 21:24:25,20,"两星半/朱莉
朱莉太好看，受伤后那段长发披肩太摄人心魄了。但是整个故事真的又臭又长又低龄，人物的扁平化和脸谱化比第一部还要严重。迪士尼在第一部隐喻一手女权后，第二部又开始了黑人种族。政治影响艺术创作真的很让人作呕，算了。"
瓦力,看过,还行,2019-10-18 19:47:57,19,鸽派沉睡鹰派崛起背景下米歇尔菲佛扮演“瑟曦”，有小矮人“科本”辅助，策划血婚、教堂大屠杀、领导“君临”大战...朱莉相当于龙妈的龙，想被打中就打中，想打不中就开挂力MAX，还有从漫威宇宙借来一群格鲁特，继续保护同伴的使命。虽然有“成为伟大统治者就是要不断给他的臣民灌输恐惧，然后用恐惧对付他的敌人”这样的金句，但童话最后还是童话。
墨墨,看过,较差,2019-10-20 17:34:36,6,突如其来的弱智……
大聪看电影,看过,还行,2019-10-17 13:11:50,23,影片整体故事抛开前童话核心束缚，给足了观众新鲜感，宏大的黑魔世界正在慢慢构建。《沉睡魔咒2》依然充满丰富的想象力，再加上迪家的强大特效，让影片成为一部充满丰富感情又能让人欢声笑语的电影，当然毕竟还是迪士尼合家欢调调，次要人物显得幼稚结局走向稍显低龄。话说那毫无存在感的傻白甜王子送我也不要…
Ptwentyeight,看过,较差,2019-10-18 15:50:27,14,强行种族大团结，搞什么？不是不可以，只是处理太随便了吧！第一部定下的反童话基调，不仅没做到，就拍成童话也没这么弱智啊！Aurora你就不该醒！迪士尼恰烂钱！我恨美国这样忽视艺术创作规律的政治正确！🤷
毛病小精灵,看过,较差,2020-01-12 16:15:28,1,王子：我感觉自己很多余
托尼·王大拿,看过,较差,2019-11-01 16:58:34,5,得承认有些场面在IMAX上看的是真爽，但除此之外吧，简直就是个傻白甜奇妙物语...
好处在笨,看过,还行,2019-10-18 13:20:08,27,前半段还不错，安吉丽娜受伤后的那几幕真的好美啊。但是到了最后半小时有点崩坏，不仅打斗有点没头没脑，而且制作秘密武器的老精灵竟然莫名其妙策反了。还有为了应和和平的主题，最后硬凑的和解的几幕也很鸡肋。而且我严重怀疑暗夜族那么多无聊戏份是为了多塞几个可有可无的演员，暗夜族的进攻就是蠢到看不下去，都知道有那种铁的武器了还不做任何准备直接冲，你不被灭谁被灭？所有精灵和暗夜族战斗力都是渣渣，而且朱莉也是有勇无谋被一箭灭了，最后全靠爱打赢了战争，很迪士尼……
老滚,看过,较差,2019-10-19 17:37:31,14,5.5 朱莉的人格魅力撑起了整部电影，范宁的角色从被拯救演变成了毁气氛，简直是失败至极，迪士尼的电影现在已经成了打扮的五颜六色的腐烂尸体，外表让你感觉充满生机，其实已经充满了腐烂的恶臭
张小白,看过,很差,2019-10-18 14:29:49,34,为了圆剧情设定，强行扭转人设甚至让每个人都变成傻子。一星给朱莉的颜
白昼回响,看过,很差,2019-10-18 14:42:59,38,一星给朱莉，一星给她从巢里醒来的镜头，一星给那个白翅膀白衣服的亚洲人小哥，因为艾丽范宁出演所以倒扣三星，但是最低只能打一星
Ying_0111,看过,很差,2019-10-21 01:24:30,7,让人看了特别生气。我真想问问编剧们怎么想的，能上一秒双方还打仗下一秒被害方和加害方就乐呵呵的一起参加婚礼……一天之内这戏剧性变化让人不适啊。要是有人砸了编剧家对他说“老哥别生气，我听信别人说你是坏蛋，闹了误会。为了补偿一下我请你参加派对啊！”编剧能什么心情？而且撑起整部电影剧情的反派米歇尔阿姨最后被整的很落魄还变成了羊，空喊口号的蠢王子和蠢公主坐收渔翁之利。说好的童话故事呢？太欺负人了……
爱你小能手,看过,力荐,2019-10-18 02:45:28,20,特效很棒，剧情弱哎，朱莉气场8米！
柏🎥,看过,还行,2019-10-18 03:03:05,27,她妈和他妈打他妈的什么呢，你俩搁这俩跟谁俩呢。特效和画面爽到爆，剧本蠢到爆，但谁让他是个“童话故事”呢，也算是基本合格了。看的时候感觉像是看了个换了外壳的《怪物史瑞克2》，一样也是因为结婚这个关卡出了隔阂和问题，然后去解决最后战争之后结婚，那是不是大胆预测一下《沉睡魔咒3》会有《怪3》的剧情走向，开始远征了……
NBCs,看过,较差,2019-10-18 14:04:33,14,"这是一部 “可以但没必要”拍出来的电影
副标题不应该是 “恶魔夫人”应该叫“凤凰传奇”才对
省钱喝奶茶吧 姐妹们"
发条橙,看过,较差,2019-10-20 16:32:59,6,我猜大多数女生看完之后都不禁想问玛琳·菲森的口红色号是多少？！以及，这么多年过去了，迪士尼真人童话/翻拍类电影永远都在原地踏步的拍“同一部”。
Oceans Deep,看过,还行,2019-10-18 18:02:43,24,"沉睡魔咒2不好看
主要是剧情老套。
迪士尼又在讲世界和平爱最大了，我fo。
小女孩恋爱脑被阴险王后算计的事情。
我单方面宣布这部电影入选“这都能he，匪夷所思”系列。
男主傻白甜，
女主恋爱脑，
不过小精灵很可爱。
玛琳菲森有个绝美回眸，
整体色彩构图不错。
个人愚见:
即使要宣扬“包容一切，放下仇恨重新开始”的观念，也不应该把在之前抗中路上流血牺牲的人一笔带过。他们痛苦挣扎换来的沉重的和平，那种“即使现在万般好，但是有的人就是再也回不来了”这样的感觉，不应该一笔带过，否则怎么能体现所谓和平的宝贵。
办盛大婚礼，然后无事发生快乐生活，
这是很常见也很单薄的一个结尾。

这很童话迪士尼，

也确实没有新东西。

不过有一说一，还是比小飞象、爱丽丝梦游奇境记和胡桃夹子好的。"
德卡的羊,看过,很差,2019-10-19 16:29:32,5,30/100，除了零星的几个设计还能说是有点意思，其他都是不出意外的按部就班在好莱坞散发着化粪池恶臭的流水线工厂产出的无聊作品，极度反智，感情滥到令人发指。如果问我为什么还要去忍受这种煎熬，那只能是因为艾丽范宁参演了本片。
寂地,看过,推荐,2019-10-19 09:24:01,22,这个故事又一次告诉我们，想要和平，就要拥有一击制胜的强大武器。
同志亦凡人中文站,看过,还行,2020-01-11 11:18:26,9,他妈打她妈，他和她吃瓜，迪士尼还是拍不好黑童话。朱莉的颧骨可以戳死我了~~~~~~~
Pearciac,看过,较差,2019-10-24 04:28:06,4,菲利普王子大差评，长得平庸就算了，演技简直一塌糊涂；硬要给Maleficent身世加戏败光这个角色本来的神秘感；各种老掉牙元素大杂烩导致最后效果四不像；编剧一定很讨厌Aurora这角色吧，居然写成那样；硬往鸟人里塞各个种族的演员也实在让人出戏；全片Maleficent一个角色专享磨皮，磨得比所有角色都光滑，感觉她既不是人类这边的，也不是那些脸上脏不拉几花花绿绿的鸟人那边的，是别的电影世界里穿越过来的。
Sean长安,看过,较差,2019-10-19 16:34:39,0,"5.5分
   迪士尼真人童话怪圈之沉睡魔咒
   安吉丽娜朱莉和影片特效我给2⭐
   剧情和屎一样，无法入眼
  人物设定，除了黑魔女还可以外其他的人物和shi有什么区别？尤其是爱洛这个角色，简直在侮辱人智商！"
二货云,看过,还行,2019-10-18 12:28:32,16,"为了今天看首映，特地昨晚补了1,个人感觉比第一部好看，这个好看=颜>剧情，(*´◐∀◐`*)朱莉伤后美得不可方物，场面总算比第一部大了一丁点儿，远祖起源海岛，森林王国，王子的人类王国，当然三界都是蠢才，除了自私邪恶的毒皇后，暗夜族看似强大却秒被灰飞烟灭，精灵好像毫无用处，纯牺牲品？更别说最蠢的艾丽范宁，你妈都说了不是她还跑去心疼未来公婆，一心只想着结婚结婚结婚，眼巴巴等着毒皇后被暗夜族撕裂生吞，结果迪士尼为了合家欢，只肯惩罚变山羊，杀了那么多精灵就这么算了？OMG"
