用户,是否看过,评分,评论时间,有用数,评论
michaelchao_cc,看过,较差,2019-12-08 00:02:39,1,在春晚现场搞预热，造势是一流的！但本片的效果....  拍出人定胜天的感觉，飞机在夹缝中穿过积雨云那不是和《圣经》摩西把红海分开一样么？拍出了航空公司宣传片，飞机起飞时地勤、塔台、乘务组需要干什么   尽管本片很好地复原了3U8633的部分紧急状态，但是过多的无辜群众反应镜头，全民关注的反应镜头。。鸡肋又浪费时间，真的是把本片拉掉价了。以至于本片甚至是换了个壳的《紧急迫降》。
黄青蕉,看过,较差,2019-10-08 21:34:31,27,空难全靠晃，看完出来我要呕了…是因为原型只开了42分钟才硬水那么多奇奇怪怪的视角只为撑够时长吗？可是萨利机长原型才开了六分钟啊！
真费劲啊,看过,还行,2019-09-30 18:55:48,73,确实是好编剧好演员太少了。电影没有表现出机长到底厉害在哪，反而给我感觉他只是在赌运气喊口号。中间男主想象给女儿过生日的情节，感觉有点水时长。原型人物确实很厉害，只是那个情节可能不足以拍成两个小时的电影，再加上中国的好编剧又不多……
安德烈大叔,看过,较差,2019-10-02 17:27:51,45,那种最不想看的“行活”作品，受制于电影之外的因素太多，创作者似乎没有耐心与意愿去突破那层纱。剧作很对付，人物扁平无血肉，情节尽是顺拐，而真实事件之外的留白发挥处则大面积注水。私认为拯救该片的唯一办法就是剪成30分钟，并入成为《我和我的祖国》的第八个故事。
sillygirl,看过,较差,2019-09-28 21:05:52,45,刘伟强拍的也太差了，浪费故事。
成欢,看过,推荐,2019-09-30 12:57:11,133,三星半。为李现加半星哈哈哈哈。感觉是导演认真拍但没费劲儿拍的作品，叙事流畅、调度游刃有余。能力远不止于此吧。/ 为拍出专业人员的专业和群众的群众鼓掌。（虽然依然是香港导演而不是内地导演拍的…）感情戏都有点太煽情和尴尬了。/ 朱亚文一个配角居然存在感这么强…“怎么这么牛啊。”这才像句真的会存在的台词嘛。/ 袁泉太美了。美得铁骨铮铮又有收敛锋芒的态度。/ 焦俊艳身上也有极强的职业感。爱了。/ 李现演得怎么说呢，仿佛是素人来客串的哈哈哈哈哈哈哈哈哈 人家都是在演戏，就他仿佛就是那个监管员小罗。可以，很方法派了。
丑奴儿,看过,还行,2019-09-30 22:40:41,69,题材是好题材，但剧本糟蹋了这个题材。有些人物形象不丰满的角色，完全没有出来的必要，他们出来就是为了增加影片的时常吗？
MolllllllloN,看过,力荐,2019-09-28 22:24:30,72,观影前我的手里准备好了纸巾 因为当初事件发生的时候我就被刘机长伟大的事迹深深感动到了  我想 电影可能不能完全体现出当时恶劣糟糕得状况 毕竟事实就是事实 没有亲身经历过又怎么能完全的复原以及体会呢  由于历史上曾经有过类似空难的发生 结果令人惋惜 而我们的机长创造了奇迹 朱亚文那一句“太牛了”是真的太牛x了！过硬得心理素质挽救了一百多位生命 一百多个家庭 为我们的中国机长点赞 👍四川8633 欢迎平安回家
tk_7.7,看过,推荐,2019-09-30 22:11:48,120,一直很爱袁泉，她有一双亮晶晶的眼睛。看了电影后，开始迷上她的皱纹，喜欢她镇静冷冽的气质，喜欢她眼里的星星✨
不是梨是pearl,看过,推荐,2019-09-30 19:09:01,121,我能理解导演拍关晓彤那条线的意义 更丰满一些嘛 但事实就是非常减分…故事讲的确实不够完整。
中森,看过,力荐,2019-09-30 19:06:53,85,"对于机长来说惊心动魄用一句话概括就是：飞机坏了，晚点打给你。
没有多余的解释只是：
敬畏生命，敬畏职责，敬畏规章。
'我爱祖国的蓝天'，结尾是祖国给的安全感。"
xslidian,看过,推荐,2019-09-24 22:42:28,87,中规中矩 降落后的戏略多余  欧豪的镜头太快看不清 等正版上线暂停看  幸好博纳主导OneCool后期 电影感没丢 如果是中影做就惨咯（亲密旅行大开眼界）
LOD,看过,推荐,2019-09-30 11:36:24,81,"优缺点都很明显的电影，主演演技很给力，尤其是袁泉，特效什么的也很真实，很多航空相关的内容都很专业的感觉，至少外行人看着还是挺惊奇的，飞机出事那一段拍的很惊险。
缺点是客串名演员太多，除了陈数和军方长官其他人演的大都浮于表面，给关晓彤差评，太出戏了，然后人物塑造重点不明，温情牌打太多啦，飞机上打飞机下也在打，飞机外的人基本都一个表现，飞机上倒是都不一样但是刻画的也太浅了，根本没想好好刻画任何一个乘客吧，几乎所有乘客都是只匆匆刻画两句就下线了，结尾平淡的情节太多了，而且对伤员的表现也很奇怪，伤重的欧豪都没人看一眼。"
夏奈,看过,推荐,2019-09-28 21:51:57,86,大型川航硬广，片子本身就三星吧，全片演技在线的大概只有袁泉，其他全部用力过度却还哭不出来；过度的煽情和太多闲杂人等，关晓彤的线有事吗？不过还是推荐去看的，看看乘客上机前的预备工作和机场幕后工作人员的辛劳也好。
浅浅快跑,看过,推荐,2019-09-30 22:01:21,90,有点流水账，不过遇险过程还是很惊心动魄的。落地之后比较拖沓，还有关晓彤那一趴是什么鬼？感觉完全可以剪掉，另外这些航空爱好者是怎么看到各种航线图和听到塔台的各种指令的？
时间之葬,看过,推荐,2019-09-28 09:45:58,49,"因为真实，有一种过去的空难片里罕见的临场感和震撼力，对一系列危机高度写实的表现，就像是开启了一次灾难片现场的恐怖直播，最终有力地衬托出机组成员和地勤工作人员临危不乱的专业能力和坚守职责。

张涵予和袁泉的角色给人印象最深刻，尤其是后者的表演，都是在不露痕迹之处见功夫，外柔内刚，临危不惧，极好地诠释了这个容易被轻视的重要人物。在这个高度契合袁泉本人气质的角色身上，也体现了影片最核心的要旨——敬畏生命，敬畏职责，敬畏规章。"
徐若风,看过,还行,2019-09-30 16:51:07,23,2.5  还没《烈火英雄》好看，场面完全不够...作为国内少见的空难片，前半部节奏和调度上够“行货”水准，但之后却慢慢崩坏。编剧放弃深挖事件的可能，拖时间废戏、煽情尬戏成堆，主题空泛。况且，也没体现出张涵予哪牛了，我怎么感觉还是杜江功劳大呢？空姐团们也slay全场，怎么不改名叫《中国机组》呢？演员们倒是普遍卯足了劲，尤其袁泉，摆出各种“狠抓细节”的演法，至少能让人看得下来吧。
ZeonGin Sou,看过,还行,2019-09-29 08:10:32,66,中国电影题材新拼图。我们终于有了自己的空难电影。全片是对中国航空业工作流程的科普，更突出中国体系下“一方有难八方支援整体调度”的联动体系，展现70年长足的进步。各种大气的建筑内部终于不是N十年前的简陋。初出茅庐，有粗糙之处难免——机长心理活动生硬还不如没、李沁角色原型明明无敌可塑性爆炸但偏偏细节缺失、废线没错说的就是关晓彤莫名其妙的爱好者女儿机舱小天使什么鬼浪费时间破坏节奏影响沉浸感。
陈优雅,看过,还行,2019-09-30 19:11:19,62,"大型超长川航宣传片不建议近期乘飞机出行人士观看"
SebMia,看过,还行,2019-10-01 01:15:04,46,关晓彤那条故事线简直就是放了一个很有仪式感的闷屁。
