用户,是否看过,评分,评论时间,有用数,评论
兆龍他城,看过,力荐,2020-02-23 02:22:48,3,沉凝冷峻，勇猛刚武，工业腾飞从革命而来，而民主需要再一次革命。
汪金卫,看过,推荐,2020-02-28 16:14:45,10,真人真事改编政治电影。围绕朴正熙刺杀案前一系列事件展开，刻画出独裁者最后的40天。没有任何大场面，全靠踏实的剧情与优秀的表演推动叙事，冷静而克制。李秉宪与李星民演技出众。独裁者的威权暴躁、流亡者的惶惶不安，借势者的冷血猖狂，刺杀者的背水一战，皆刻画得入木三分。两分半的刺杀长镜头恰到好处。查询维基后惊讶于电影对历史真实的细节还原。不夸张，不炫技，不狗血。从第一到第五共和国的政治事件几乎拍遍了，韩国影人的创作自由令人羡慕。
glim,看过,还行,2020-02-21 14:47:54,1,除了李老师cos朴元首cos得很好之外，别无看点，跟那时候那些人比略有不足
老罗Lazzaro,看过,还行,2020-02-27 22:01:30,2,韩国的政治历史，朴正熙独裁政权的终结，最后刺杀紧张踩血滑倒一幕妙，暗讽着新全斗焕军独政权的开始，可对接《🚕》。
文森特九六,看过,推荐,2020-02-19 22:51:42,5,Le samouraï
大海里的针,看过,推荐,2020-02-22 16:01:32,8,韩国政治片永远绕不开北面和美国，境外势力是转移矛盾的万能灵药。最后半小时节奏不错，也没有对历史妄下定论，是非功过交给观众自己判断了。
卿-与风骨,看过,推荐,2020-02-20 16:48:12,17,“阁下，两三百万的群众，就用坦克碾过去吗？”从情节氛围，到调度演技都太严谨，太严肃了，仿佛是李秉宪一个人的独角戏。我说不出话来。
法棍老人,看过,推荐,2020-02-21 15:47:25,5,别人家的电影。（青瓦台是韩国风水最差的地方）
muse7en,看过,力荐,2020-02-20 15:27:47,19,李星民在动物园和这部戏里的反差太大，李秉宪的演技真的是顶级！全程一直十分克制，直到最后的爆发，政客当久了，杀人的时候也会颤抖紧张，完全没有了当年当军人的冷酷无情，表演入木三分！历史总要寻找替罪羔羊的，最后的下场估计连他自己也没想到！
SydneyCarton,看过,还行,2020-02-26 05:00:12,1,开局起范儿很不错，但越往后做得越窄。虽然这段历史本身就业余得不像一场正经政变，但人物塑造上格局也确实有点小家子气。不过，比2005年林常树那部拍成黑色喜剧的《那时候那些人》还是合格一些。
Patrick,看过,还行,2020-03-01 22:09:11,3,李秉宪的SOLO
Leo,看过,力荐,2020-02-21 04:22:36,17,无法不佩服！中国电影的水平、意识，与韩国相比，相差已经不能简单用几条街来衡量了⋯
谢里登大道,看过,推荐,2020-03-07 14:30:13,0,这是金龟平，不是金载圭。看在各位演员的卖力演出和李秉宪的面子上加两星吧
电漫,看过,推荐,2020-02-20 14:05:29,4,最后的政变拍的非常好 看前面的字幕以为是架空的 看完查了一下原来基本就是真实事件
pic,看过,推荐,2020-02-21 21:45:43,3,节奏把握得相当不错，前半部分看似沉闷但情绪一直在暗涌；美术和化妆很不错，李星民的“朴化”让我差点没有认出来是他扮演；演技方面李秉宪一人已经足矣，从冷静克制直至最后的爆发，影帝提名很难没有他；更遑论如此敏感的题材了，忠武路拍这样的类型片水平放在好莱坞也属上乘了，预定2020年韩影十佳之一。
