用户,是否看过,评分,评论时间,有用数,评论
交换舞伴,看过,很差,2019-11-09 23:35:52,2,这是陈情令，说笑吧。
昸暖夏凉,看过,力荐,2019-11-11 18:34:01,14,番外系列多来几部吧，坐等
落入人间的彩虹,看过,较差,2020-02-27 23:07:46,0,不应该好奇看的，烂
白白白💪.,看过,较差,2019-12-10 18:11:56,0,不为工作不会看
发芽逗,看过,还行,2020-02-03 13:03:55,0,昨天看了生魂和囧妈，竟然是生魂好看。至少有故事性，有跌宕和起伏。演技也还行，不尬。画面看着挺舒服的。
Star.,看过,较差,2019-11-25 11:28:31,0,well
–负几厘米的爱,看过,较差,2019-12-28 11:18:03,0,其实吧不算差，只是故事套路感太明显，而且这种故事可以看到原作的影子，说着食之无味，弃之可惜，而且用情怀用热度有些可怕，这剧火了不代表出什么都会被待见，之所以会火，靠的是两个流量的糖，重点在人，辅助在于好文，然后是时机和运气，再是营销……
联邦议长,看过,推荐,2019-11-18 16:16:55,0,建议二倍速 1:07-1:08 那是路老师出来了吗 对于广播剧番外来说可以给4星 陈情令有点不完整影响观感
祈愿,看过,很差,2019-12-28 08:08:37,1,既然披着陈情令番外的皮人设就不能ooc，要么就不要叫这个名自成一体也没什么。总之太失望了
昨夜的风,看过,推荐,2019-11-16 16:07:52,1,无意看到这个剧，感觉挺不错就去看了电视剧陈情令
如若,看过,还行,2019-11-15 00:25:55,0,有点小剧情反转！
墨鱼罐头,看过,较差,2019-11-30 16:39:37,0,呵呵。
Eric,看过,还行,2019-11-09 18:11:16,0,还行
嘛哩嘛哩呗呗塔,看过,较差,2019-11-18 14:52:02,1,1h23m爱奇艺，跟陈情令其实没什么太大关系，只有温宁和蓝思追是原来的两个人，其他人都是不认识的，故事也并不好看。
麦子,看过,较差,2019-11-11 08:45:58,0,还能看，演绎制作还算有诚意
米果,看过,力荐,2019-11-18 10:22:02,2,整体制作上真的已经算好的了～不要一上来就瞎喷，是可看的
华华,看过,较差,2020-03-07 20:55:22,0,只能用烂来形容了吧
teekee,看过,还行,2019-11-12 04:44:54,2,特效有进步，但温宁是不是太聪明了
哔-,看过,较差,2019-11-18 08:35:40,0,尴尬
ck,看过,还行,2019-11-09 20:07:35,0,如果名字只叫生魂会更好一些 为什么我觉得每一个角色的故事都好让人心疼呀
青岚之末,看过,较差,2019-11-24 18:24:29,0,希望同系列番外作品不要随意改动人设和时间线
夢,看过,较差,2020-01-05 19:35:50,0,温宁和蓝思追的单独探险 家仆爱上大小姐求而不得怒杀主人全家将大小姐男票制成傀儡 却还给来探险的二人编了一个故事 故事里他是大小姐的弟弟 男票是个偷学邪术的坏人 最后在男票被杀之后福尔摩温宁 发现故事有诈揭露阴谋
lingna,看过,很差,2019-11-09 13:44:29,1,太不好看了吧 跟陈情令的质量落差也太大了 从剧本到画面到立意 都没法相提并论 只有无羁音乐响起和路之行声音响起的时候 稍微激动了一下下 一颗星给这个画面
五六,看过,较差,2019-11-19 20:16:31,0,竟然是鬼将军番外 喜欢温宁这个人物
vradica,看过,还行,2019-12-19 14:35:06,2,前面还行，后面……一言难尽
hellogo,看过,还行,2020-03-07 19:30:58,0,剧情挺老套的
苹果熟烂了,看过,还行,2019-12-27 19:39:12,0,不要叫叔叔！要叫前辈！！叔叔显老！。。。。。可可爱爱的温宁终于不傻了。
南舒,看过,2019-11-08 22:40:41, ,0,什么鬼
山海外传,看过,还行,2019-11-27 09:16:45,1,作为一个番外，除了吃老本以外，并没有什么新奇的东西。当然，有些台词还是值得回味的。比如温宁心魔的那段，魏无羡所说的那一段话（我忘记了）
过客匆匆502,看过,很差,2020-02-15 21:18:47,0,垃圾 难看
卡瓦利耶,看过,较差,2020-03-01 10:17:56,0,拍什么无聊又难看的番外？
卡啦卡洛,看过,还行,2019-11-10 08:01:51,1,就是突然间天使宁正经了，不习惯。
误入歧途的青年,看过,较差,2019-11-22 13:23:37,0,虽是番外篇，剧情有点不够啊
末,看过,2019-11-08 18:46:29, ,0,好像看了某电视剧的其中一集，这也能算是电影？
珞珈梧桐,看过,较差,2019-11-08 21:53:25,1,也不知道自己看了什么....
(●—●),看过,较差,2019-12-30 17:43:54,0,温宁不是温宁，思追还是思追
慕白,看过,很差,2019-11-18 09:05:05,1,就这一个破ip，准备压榨到啥时候？非得到人人喊打的时候吗？过街老鼠，恶心的不行
Be a laity,看过,较差,2019-11-09 12:17:10,0,比一些恐怖片好看
你不认识慌哥？,看过,较差,2019-11-25 22:31:31,0,妈耶，演技最佳片头小女孩。我觉得特效还可
zzzzlalalla,看过,较差,2019-12-01 14:05:21,0,我尽力了对8⃣️起，这个反转也是很生硬，但是思追还是很可爱哈
恋.闲,看过,较差,2020-01-12 02:35:05,0,没有主演的陈情令！
珍稀宇,看过,较差,2019-11-23 08:02:37,1,没有肖战的陈情令不是陈情令
KID箫瑶君子,看过,较差,2020-03-03 00:56:09,1,额，这个剧情。。
a夏天的星星,看过,较差,2019-11-16 14:34:33,0,我想看的是《香炉》番外篇
纵,看过,较差,2019-11-12 22:26:30,0,为了凑剧情时长硬是扯到了一个多小时
JRL雾原仁,看过,很差,2020-01-11 23:20:35,0,别再消费魔道了
Lokihyh,看过,很差,2019-12-08 16:32:43,1,晕了，也太无聊了，开头把爷吓死了
芥末好呛,看过,较差,2019-11-09 13:08:58,1,就一开始有点看头。阿姐被烧了三次，hhhh，还烧了那么久的那种。鬼将军从呆呆的样子变成一幅很机智的样子，有点感觉不是他了。最后还暴走出了日漫风。坏人伪装的也都很假，还有很多说不通的，跟着热度蹭，就这样吧。。。
YoShIrLeY,看过,还行,2019-11-09 22:36:10,1,就这么一直拍下去吧，陈情永远不要结束。
肚子饿不是病,看过,还行,2019-11-09 21:22:30,0,真的是情怀分。。。哈哈哈
人生若只如初见,看过,还行,2019-11-09 00:04:48,1,其实，说实话，剧情方面真的还不错，但是整体的质感差了一些。
蜗牛,看过,很差,2019-11-07 22:26:18,0,穗禾的演技怎么这么尬，可怕
糖泥小宝,看过,很差,2019-11-18 14:40:34,1,吗的笑死我了哈哈哈哈哈女主重复烧三次，决斗BGM是日系动画片，笑疯了
烟灰黯然跌落,看过,很差,2019-12-21 21:42:26,1,吐啦什么烂片
Miss.潘达,看过,较差,2019-11-13 22:12:15,1,羡羡的背影救了这个电影
Violet,看过,较差,2019-11-11 17:26:18,0,还以为能看到肖战
兔兔,看过,还行,2019-11-07 23:48:49,0,剧情过于单薄，好在演员表现不错，新人还有很大空间…有一些很戳心的点看过陈情令就能秒get，比如我年纪也不大、捂领口、我说的、还有惩罚反派的方式… 永生不死，到底是幸还是不幸…
εїз毒蘑菇εїз,看过,还行,2019-11-20 22:22:14,1,2019.11.17-20 爱奇艺会员
Toro,看过,较差,2019-11-11 11:49:16,1,对不起我后悔了，两星给我羡羡的背影，其余一切差评
唯有奋斗,看过,较差,2019-11-15 22:06:53,0,问世间情是何物
刘流,看过,还行,2020-01-28 16:17:15,0,唉，剧情还是可以的，但是，唉。
栾小肉,看过,很差,2019-12-21 01:54:38,0,说好的后会无期呢！？今天出个大电影！明天贴金林海老师出专辑的！后儿个又来个团综少年听学！紧接着又要出超长剪辑陈情令！这可真是活脱的一出又当又立戏码！
Phoenix5146,看过,很差,2019-11-08 07:53:34,3,没有忘羡的陈情令 不是陈情令 没有了魂
入看無,看过,较差,2020-02-15 16:02:20,0,？
K.Z,看过,较差,2019-11-17 13:48:45,0,作为剧场版还凑合
三皮虎,看过,很差,2019-11-14 20:56:56,0,没有看过 这个电视剧  但单从电影来说 这个逻辑与叙事前后实在有太大的问题了  能看这样的电影是需要勇气的…
jollyrainy,看过,还行,2020-02-21 13:32:58,0,还行吧，但是前半部像鬼片后半部跟个圣斗士星矢一样的感觉是个什么鬼。思追还是那个思追，温宁突然智商飙升太不习惯了。羡羡背影出镜算小惊喜了，路老师的声音真是声入人心啊！
逆行千里又何妨,看过,较差,2019-11-08 14:48:23,0,中规中矩的网络电影  有优点有缺点  优点 服化道不错 演技在线 剧情完整 缺点  故事套路 没有亮点  最后加上粉丝和淑芬滤镜  让本人感动的只有这几句台词  思追:宁叔叔，吧啦吧啦....  温宁:叫前辈。魏无羡的话，你不是傀儡，活出自我，不要妄自菲薄。结尾，温宁：受诅咒的不是阴铁，是人的私心和欲望。思追：这也是魏前辈说的？温宁:不，我说的。表现了温宁的成长，让人看到了温宁终于担得上前辈一词。思追和温宁的互动就是我的笑点和感动点。其他角色演技在线，妆画的好 开头小女孩和萧情长得好看。姐弟俩名字让我想到萧忆情，有点出戏，其他没啥亮点了。
风客云心,看过,较差,2019-11-08 21:49:23,1,这剧情反转的也是非常老套了，中规中矩吧。被火烧了捂耳朵也是很舞蹈的操作了
阿蓝,看过,还行,2020-01-22 22:36:37,1,哈哈哈哈哈
清羽,看过,很差,2019-11-07 18:45:46,1,emmmm跟正文也没什么关系 有必要非挂着陈情令的名号嘛
C.,看过,很差,2020-02-15 23:43:37,0,烂的突破我认识了
mr.gin,看过,较差,2019-11-21 22:17:27,2,可怕……是导演的问题吗？温宁不是陈情令的温宁，思追也不是原来那个思追了。一切都尴尬得可怕。全程唯一值得看的是替身演的魏婴背影你敢相信?
