用户,是否看过,评分,评论时间,有用数,评论
室内滂沱,看过,还行,2019-12-31 01:07:36,9,谁最当红让谁演，伍迪·艾伦的电影除了对话、伦理、时尚穿搭这三大件，还有一个重点就是明星制，他总是会让最具魅力的明星站在前面，在观众永远不会说这些人不好的前提下，随心所欲地讲故事，天才是要给自己制造一层保护壳的。两位主演都不是特别适合演话多的人，可以说和这戏并不搭，但关键是样子好看（在伍迪·艾伦的伦理观里，长得好看→任何人想泡他/她就有了理由，长得好看→一见钟情→换妻有理），虽然他往往全程都在带观众慢慢推导这俩人产生感情的理由，他写的每一桩爱情都是“充分之爱”，但他的片子其实都非常地不讲理，所以其中最关键的因素就是必须要用明星脸来给故事增加说服力。想到一句恶毒的话：伍迪·艾伦近些年的大部分电影就是快乐大本营，保留节目+谁红谁上。
🌻🌻🌻,看过,还行,2019-08-26 22:46:31,16,最喜欢Rebecca Hall！！！！居然只有一场戏，啊不甘心。selena gomez把这种十分可爱有点酷带点点锋芒的角色演得刚刚好，实在之前低估她的演技了。elle fanning 负责貌美如花啊还是蛮可爱的，虽然没有小时候可爱，但是却仍然有娃娃脸呢。
晚不安,看过,力荐,2019-12-15 00:07:33,9,伍迪·艾伦真是纽约一辈子的代言人。一个八十多岁的导演，拍起大学生的心理还是尽在掌控，没有任何代沟，甚至比年轻人更了解他们自己。甜茶俨然是小老头新的视觉代言人，喋喋不休驼着背漫步雨中街头的模样魂穿七十年代。拍的是富二代浮华又带点荒诞的物质和文化生活，但竟然没有让我产生任何距离感。根本在于他的方法绝非《小时代》式的拜金，而依然是极尽浪漫与自嘲的剖析。质感又轻盈又沉重，把那种若即若离、飘忽不定的状态刻画得入木三分。中国有没有导演能拍《北京的一个雾霾天》？
张天翼,看过,推荐,2019-12-11 10:01:22,27,没想到最后是如此正宗的小妞电影结尾。雨天真是最好的bgm、最好的背景板。对范宁刮目相看。对于这场年复一年的导演cosplay来说，甜茶过于俊俏了，自毁式的驼背探头也不管用（全程脑内ps把甜茶换成杰西）。那座钟好美，以后一定要去看看。
斯齊佐飛力尼克,看过,较差,2020-02-06 13:04:40,2,痴情男被渣女戏耍后伤心欲绝并得知母亲原本是妓女而豁然开朗继而甩掉渣女决定找回自己？把Elle Fanning和Selena Gomez拍得这么难看我都不知道是不是她们长残了。
香香菲舞,看过,还行,2019-12-08 21:45:20,6,如果想把伍迪艾伦的片看全几乎是很困难的事，因为老头一向高产，一年一部，近日做的整理，算上本片，他自己导演的作品竟然有52部。即便这样，看了他11部作品之后，可以轻松适应老头儿的成片模式：习惯性出轨的爱情探讨剧本，话唠且神经质的角色们，甚至包括他的用光和挚爱的爵士音乐。谈回本片，功力只有老头平时六七成，对于已经习惯且理解他的人生观模式的影迷来说，最大的质疑是：少男少女真的能理解爱与死亡吗，或许想收割他们的明星流量罢，某些感情羁绊的确需要阅历和年纪去呈现。比如斩获奥斯卡女主的凯特布兰切特主演的《蓝茉莉》，翻译成普通话：二十左右的甜茶和范宁真的只是在演戏。另外，给范宁做服装的还是别再合作了，品味极差，女孩儿的缺点丝毫不加掩盖；老头儿片中的男主几十年如一日的只穿人字纹服装，即甜茶片中唯一的外套。
gegemoon,看过,还行,2019-12-12 23:19:41,12,饿喝，三个小孩玩过家家装大人的感觉。Woody Allen needs to stop projecting himself on his male leads. He is neither as good-looking nor that smart.
red.,看过,很差,2019-10-01 03:21:06,13,看到第十分钟的时候我就觉得怪怪的，看到30分钟，意识到怪的点--剧本台词不符合目前这个时代（us）年轻人说话的节奏和感觉，情节更是。挺烂的剧本，十分努力的拍干涩的长镜头也解决不了台词和剧情的尴尬，演员也经常演的尴尬，有几个配角更是演的极差。没有和北美年轻人来往过的中国人如何能懂呢？豆瓣竟然有这么高的分，无语。
UrthónaD'Mors,看过,还行,2019-12-08 17:23:21,8,毫無火花的‘愛情’故事⋯⋯范寧的演技⋯有待提高啊。老爺子您拍了那麼多系列城市片（羅馬、埃及、巴塞羅那、曼哈頓、紐約、巴黎），那您考慮下來一場北京的浪漫之霧霾中尋愛好不好（我真是夠了）
西米です,看过,还行,2019-12-10 00:16:20,8,It feels like Woody Allen pushed his soul into Timothée's body
马 夋,看过,力荐,2019-10-03 17:01:37,7,低开高走的故事，尤其是到最后马车戏的台词，真的太戳我了。
彌張,看过,还行,2019-12-10 02:20:33,7,甜茶跟纽约的雨好搭，懒散晃啊晃，中间的弹唱好好听。秃裘差点没认出来，傻脸娜脸老的真快，艾丽范宁一个字蠢
曼仔,看过,还行,2019-12-21 17:31:32,12,轻盈又熟稔的伍迪艾伦的纽约。范宁妹妹是真的胖了，没有二十世纪女人里的惊艳了TUT，不过伍迪艾伦真的太坏了，让男主角叫盖茨比，那范宁其实就是Daisy嘛，头脑空空的美丽金发女郎，纽约梦的具象。甜茶是个好演员，但是整个片儿最别扭的一点恰在于甜茶顶着这样的颜值在模仿伍迪艾伦讲台词，非常不可信，只有相貌平平的刻薄才子才会这么有这样的内心世界和谈吐方式，美少年完全是另一种人生了好吗
十二辰子,看过,推荐,2019-09-20 05:18:58,24,我非常俗气的说一句 选角真的太影响视觉美感了 （反而是最近比较喜欢的一部Woody Allen ）
盲忙,看过,推荐,2019-11-05 15:43:44,18,大银幕看伍迪的梦终于圆了。继杰西之后，伍迪又把甜茶变成了自己，被原校开除然后偷偷回到纽约，你说伍迪没有在多少影射自己我是不信的，依旧是善意又可爱的讽刺，是啊，你去追逐你的阳光和蓝天吧，我就是爱纽约灰色的天空和这些努力维系虚伪生活的人们呀。
V.Dunham,看过,还行,2019-10-15 01:38:26,8,甜茶多多少少能在气质上模仿伍迪艾伦，但范宁和selena加起来都不如十分之一个黛安基顿，所以如今的“纽约”离四十年前的“曼哈顿”千万里。
