用户,是否看过,评分,评论时间,有用数,评论
酸电子,看过,还行,2020-03-08 21:29:20,0,恶搞驱魔人+魔鬼圣婴 观感类比惊声尖笑 祭祀处女真是越来越难了:D
白胡椒哇,看过,还行,2020-03-02 23:15:53,0,英式恐怖喜剧，爱尔兰口音很好玩，组合搭配有趣但是完全可以做得更好，虽然no anal出来的时候真的是哈哈哈。去年有一部迷你剧叫《鬼屋欢乐送》，也是同类型，但是这两部都存在同样的问题就是喜剧和恐怖的拿捏不到位，感觉既不足够幽默又缺乏恐怖氛围，整体还是遗憾的。
wallace,看过,推荐,2020-02-25 20:54:53,0,喜剧类灵异片 还挺戳笑点的
33-eR,看过,还行,2020-03-02 23:58:13,0,★★☆ 结尾稍加1星吧，整体真的好无聊
黑眼圈,看过,还行,2020-03-01 16:59:33,0,什么鬼啊哈哈哈哈哈哈哈
叫我如何弃丢,看过,还行,2020-02-24 04:20:36,0,招魂邦尼那段真是笑死我了哈哈哈哈哈哈，还是坚持垃圾要分类的老爷爷鬼。很可爱的周日下午杀时间电影 PS我实在很好奇他吐的是什么
旺仔小王子,看过,推荐,2020-03-04 23:25:10,0,好无厘头的恐怖喜剧/能不能少吐点浆糊/3P令人大开眼界
刘老胖儿,看过,推荐,2020-03-02 00:24:33,0,哈哈哈哈哈哈最后真是太无厘头了
豆瓣畜牲多,看过,还行,2020-03-06 23:13:02,0,还不错，温馨的很！就是普通了点，像迪士尼的东西
Herring,看过,还行,2020-02-29 15:19:49,0,3.5/啊哈哈哈哈 很适合嗑瓜子咔嚓咔嚓 小成本英式黑幽默
阿尔·帕东诺,看过,推荐,2020-02-27 22:45:06,0,太有趣了！
waiiiiiii,看过,还行,2020-03-04 22:45:45,0,後面好笑
二师兄,看过,还行,2020-03-04 21:11:07,0,另类喜剧鬼片，成人梗还不错，无奈我笑点高，总觉得喜剧效果一般。导演想讲家庭关系，把生离死别通过恶搞的方式表达出来，cult元素算是惊喜，还是有一点恐怖片氛围的。
Tyche阿茶,看过,推荐,2020-03-02 22:44:09,0,很有趣，很适合打发时间
斯坦利•赵,看过,推荐,2020-03-01 09:33:48,0,没想到还是喜剧片，很搞笑。
純白灰燼,看过,还行,2020-02-24 22:15:04,0,2020/2/24 英格兰人真是，那么喜欢用XXOO拯救世界吗，笑，可爱的恐怖片，关键时刻还要玩处女梗
Annie,看过,还行,2020-03-06 04:28:12,0,........
olivand,看过,还行,2020-02-25 02:55:20,0,这种无厘头鬼片太对胃口了！爱尔兰人民还可以再狂野一点
醉卧羙人膝,看过,还行,2020-03-04 14:05:07,0,全片透着股傻乎乎的劲儿，蠢的可爱。拍cult片我们是认真的
陆东东,看过,推荐,2020-02-26 12:45:33,0,很像在看英剧哈哈哈很多梗都好英式哦
徐玄振,看过,还行,2020-03-02 18:24:13,0,有点搞笑，又有点傻。
Sue.,看过,2020-03-02 21:56:56, ,0,可爱
活久不见,看过,还行,2020-03-02 22:47:33,0,哈哈哈哈搞笑
潇潇宇歇,看过,力荐,2020-03-01 22:23:43,0,哈哈，真是幽默又有趣的电影！
墨夜轩-,看过,推荐,2020-03-04 18:45:58,0,funny
Vania,看过,还行,2020-03-02 22:37:16,0,啪啪啪可以拯救被献祭的人，果然单身狗活不下去
不老的李大爷耶,看过,还行,2020-02-24 20:53:01,0,如同有一种电影叫“爱情动作片”，本片应该称作“喜剧恐怖片”
头号不良分子,看过,推荐,2020-02-29 20:19:05,0,太搞笑了，每个人都很可爱，还有那根神奇的香烟。。
anticross,看过,还行,2020-03-01 21:37:43,0,……？？？？？？？？？？？？？？？
ly,看过,还行,2019-12-03 01:40:25,0,有几处还算出彩的戏和摄影 节奏问题有点大 配乐选的不好而且用的太满
做你的爸爸真好,看过,推荐,2020-03-06 10:59:19,0,全程开车哈哈哈哈
木,看过,力荐,2020-03-01 02:14:51,0,A good sister.
crazygrave,看过,还行,2019-11-19 17:40:02,0,飘飘爱上老来俏
Pius,看过,还行,2020-02-26 22:41:00,0,温馨又从容。
花渡紫陌,看过,推荐,2020-03-01 16:33:10,0,恰到好处的屎尿屁与无厘头真是太难得了。
rice-burger,看过,还行,2020-03-08 20:56:55,0,shockingly ordinary
Miss one,看过,还行,2020-03-06 19:00:30,0,哈哈哈，没进去不算
