用户,是否看过,评分,评论时间,有用数,评论
-Antoine-,看过,很差,2019-12-31 16:04:46,312,看了一圈80%都是好评。。。国人的观影水平也就到了。。。剧情俗套尴尬不说，演员演技、台词白给，这些都不说了，最致命的是几大个活人还没宠物演得好。。。吴磊演技真的是让人大失所望，微博立马脱粉。陈伟霆的演技也是尴尬的让人无话可说。可能也就骗骗小女孩的眼泪吧。。。真的是除了父亲那个故事稍微好点，其他的没有一个是让人有代入感的。一星给千玺唱的《宠爱》。。。（这种烂片乱插主题曲也是意料之中。。。respect）
ゝ🌈,看过,还行,2019-12-31 02:14:30,96,吴磊弟弟真的很帅，太合我口味了，好想和他谈恋爱！
一口大井子,看过,较差,2019-12-31 04:51:47,221,宠物们都活得比你好，别再做人，做只猫做只狗甚至做只猪都至少可爱迷人。
大V任誌强,看过,很差,2019-12-31 17:01:20,238,国产大烂片年末压轴巨作，这段子一个比一个煽情，一个比一个狗血，猫狗猪人魔幻的组成了一个尴尬四不像，超越上海堡垒创造了2019烂片新的高峰，可以和毕导逐梦演艺圈媲美了。
柒小略,看过,推荐,2019-12-24 12:21:24,159,点映场，标准的爆米花电影，以为是单元电影结果故事是穿插的，碎片化叙述。这个电影对于养宠物的人会比较有共鸣。钟汉良那对最搞笑，我现在满脑子都是那头猪……
勤奋小贺,看过,很差,2019-12-30 14:55:47,258,人不如畜系列。
YthguaN,看过,还行,2019-12-22 15:40:26,53,这个小区的宠物社区氛围好棒啊
风都知道,看过,还行,2019-12-31 20:32:17,17,生活里倒是没见过把猪当宠物的
爱咋地的,看过,推荐,2019-12-31 13:18:34,101,看钟汉良养猪🐷哈哈哈～
何も恐くない,看过,力荐,2019-12-23 21:00:53,798,"昨天跟朋友去看了，虽然是群像拼盘电影，6个故事多了点，但是节奏并不混乱，演员完成度也不错，陈伟霆那段豪七太戳泪点了，瞬间想起我家养过的2只狗狗大宝和珠珠最后时刻的样子 555555555555 我带的2包纸巾都哭完了还用了朋友的半包，建议去看的人多带纸巾，家里有宠物的人特别特别能感同身受。吴磊和张子枫那部分真是好青春啊，天台喊话那里挺感动的，天才少年突然看不见，曾经的辉煌和未来的渺茫，看不见已经很惨了还要被校园暴力，就真挺虐心的，还好后面暖回来了。于和伟那部分好像我爸，小时候管我特别严，我不听话还挨揍，现在我长大了爸爸也老了，会用大家更能接受的方式交流了，成长的代价和收获吧。
3星给这3个让我特别有感触的故事，另外2星给狗狗猫猫和小猪，那只小猪也太聪明了吧！！现在猪肉这么贵，这么聪明的小猪一定更加贵贵贵！！"
宫爆鸡丁,看过,推荐,2019-12-29 22:14:39,210,期待以上 我居然看哭了orz 张楚曦的张扬美真带感 虽然是个戏份有限的拼盘电影 但是足够出彩 和陈伟霆西皮感十足 豪七的戏份有泪点 三石弟弟和子枫妹妹的青梅竹马太好磕 导演们看过来呀 青春电影给我们三石子枫来一部👏🏻 还有可爱的范思辙郭麒麟hhh 年末看这种电影太轻松治愈了 比想象中的好看 虽然剧情并没有太多新意 但是每个单元故事都能看到编剧导演的小心思 台词搞笑 为剧情丰富了不少 卡司选的合适 每个人都喜欢
