用户,是否看过,评分,评论时间,有用数,评论
廿一,看过,还行,2019-12-31 15:33:54,3,"北漂小妞电影
张子枫的刚毕业的“乐观大条合租妹”和白百何的“资深十年北漂”，一个是充满希望的追梦人，一个是一身疲惫的打拼者，刚好是北漂女生十年人生的两个阶段
后者是北漂早期的不谙世事、心怀梦想、充满活力、勇往直前，生活充满无限可能；前者是被十年现实碾压捶打（父母年纪大病重、房价高涨买不起、感情一塌糊涂，工作苦苦挣扎）、有些偃旗息鼓又不甘心
真实接地气温馨治愈程度不如《俗女养成记》，打鸡血做梦换个跑道再拼大概率改变不了普通人的命运，只是离梦想更近了一点点而已，梦想对普通人叫“做梦”，追梦者大多成了《立春》里的王彩玲或《月亮与六便士》里穷困潦倒的查尔斯
就像影片结尾并没有解决白的困境，母亲仍在病中；出版业在寒冬且是夕阳产业，挣钱也还是问题；新欢小七岁，还是大龄未婚，即便结婚，婚姻变数也大"
贪吃的米其林,看过,力荐,2019-12-31 10:06:58,12,也许有些矫情，但身为北漂始终被其中的情节戳中，每个北漂的人都有自己的理由，但在外漂泊的我们都曾经经历其中的故事，可能电影本身不值五星，但那个激情燃烧的白姐和充满活力的妹妹是打满分的最大理由
人家不是猴哥啦,看过,推荐,2019-12-31 01:13:09,7,妹妹也太可爱了点吧……
影王,看过,力荐,2020-01-09 08:42:19,0,"一个是华语电影的“票房女王”，白百何。


一个是影坛佳绩不错的演技小花，张子枫。


四个字：强强联合。


戏里，一个是北漂十年的白树瑾，一个是初来大城市打工的合租女孩，两人在同一屋檐下开启一年四季，相伴不离的生活……


那感觉，像极了你和闺蜜在一起的样子！


在送走2019迎来2020年的那晚看它，或许再合适不过。


记得对陪你跨年的身边人说一句：亲爱的，新年好

2019年的最后一天，仍旧是一部有关温暖和爱的片子，电影《亲爱的，过年好》讲述的是北漂多年的女孩重拾生活激情的故事。


导演彭宥纶初次执导电影长片，不知成片如何，而早几年风风火火的白百合，似乎也终于从‘出轨’、“离婚”的风波里走了出来，这一次会有怎样的蜕变呢？我们拭目以待。


电影《亲爱的，新年好》，不妨一看"
洛藜丶,看过,还行,2020-01-03 21:11:22,4,其实比《宠爱》好看。白百合人品不说，演技是有的。妹妹是我看这部电影的动力。魏大勋还是去当综艺咖吧。
我不呸拥有姓名,看过,还行,2020-02-21 13:16:23,0,流水账
斯齊佐飛力尼克,看过,较差,2020-02-08 14:23:18,0,没有脚踏实地，假小空，白百合面临转型的最艰难时期。
柴了个林,看过,较差,2020-01-01 15:08:39,5,魏大勋快别演电影了
陈太祖,看过,还行,2020-02-11 00:15:44,1,"说实话，蛮无聊的。你要讲北漂的辛酸，还蛮失败的；要讲青春励志，还挺傻逼的；要讲爱情，还不够格。
但相比同类型题材的电影，有点类似“人格分裂”的设定还挺好，不过最后的交待太生硬了，或许也跟当中的剧情有关，显得很低级。
“房间斗曲”拍的还挺有意思的，白树瑾和十年前的自己谈心对话，连续的移镜头挺有心。"
帕帕多普洛斯,看过,还行,2019-12-31 21:43:54,4,"典型的有佳句无佳章，碎片拼凑的鸡汤日常，但是白百何×张子枫这一对就算是假的也太甜了！！！张子枫身上有一种特别的少年感，使得这段当BGGL看都一样甜！！

魏大勋拆我CP横刀夺爱，建议击毙，@平安蕾丝边"
龙皇,看过,还行,2020-02-16 22:35:22,0,北漂的人很可怜很可敬，备胎很可爱很可悲。父母是老戏骨演的，表演很到位，剧情很感人，老婆看哭了多次。白百何演技不错，但剧情有点牵强有点俗。
Elle,看过,很差,2020-01-01 20:55:22,3,"简直是我观影史的污点，视觉，听觉还有认知都受到了严重的冲击，白百何跟张子枫的每次呐喊我都尴尬的不知所措。到底谁给导演灌输的年轻人爱呐喊这个臭毛病的？？？至于魏大勋，让我是白百何我也不考虑他，这么现实的经济问题摆在眼前，爱情算个屁啊，还有，我的梦想是你这个答案堪称绝杀。一颗星给结尾那场烟花庆祝一下终于结束了，毕竟算是整个片子唯一的亮点了。
PS: 求子枫妹妹接点好的剧本吧，这个跟宠爱都是些什么玩意儿……"
苏乏,看过,2020-02-09 18:29:34, ,0,还不就看张子枫和白百合
草原上的马,看过,很差,2020-02-08 16:15:15,0,看到白百何就恶心
且听风吟,看过,很差,2020-01-01 20:11:35,6,这个电影浪费我人生的两个小时
Great Lantern,看过,较差,2020-02-16 20:00:23,1,两星半。又丧又不够真挚。由小说作者全权处理电影剧本的最大问题在本片中显露无遗-剧情像是由一段段割裂的情节拼凑而成，情绪延展和内在联系都因缺乏整体统筹而难以共谐。“北漂”一族面临的诸多极具代表性的生活难题如同密集轰炸一般被编排在主角身上，但这种只顾堆砌而欠缺审视的处理方式只能令角色成为单薄的符号而非情感共鸣的载体。创作者针对种种人物困境从始至终给出的态度都是靠着张子枫那个角色的喊口号/打鸡血，但其与女主间并不难猜到的“异时空”关系使得这种“助力”更像一次幻想的弥补而不是实质的化解-那些普适性的问题依旧悬而未决。对女主工作、生活等各方面细节的展现也与她“普通北漂”的身份属性不吻合；一些缺头少尾的人物和情节支线令整个故事更为琐碎散乱。好在两位女演员的表现为这部落脚点过于空泛的电影挽回了一点可信度。
  逐辉,看过,还行,2020-01-07 23:25:42,1,三星全是白百何的 不仅人越来越好看演技也越来越上道！
壹安²,看过,还行,2020-01-01 19:51:09,0,小妞+鸡汤式电影，北京奋斗、走出失恋、勇气告白…包括最后玩的解构小巧思，都似曾相识，多处联想起《失恋33天》，发现已经是八年前的电影了，“黄小仙”早已经是“白姐”。许娣老师全场最佳，值得一个年度最佳女配入围。
扣扣,看过,推荐,2020-02-09 00:57:07,0,老婆爱看，其实就是傻里巴机的电影。
宅拾叁,看过,还行,2019-12-31 22:02:19,0,塔利。房东太牛了，渣男太爽了。
小年左,看过,较差,2020-02-12 04:16:01,1,在北京住双井这么好看的大房子通勤有车车还给家里买了大房子然后说是放弃梦想去卖楼？卖楼怎么了干嘛歧视人家…女生超过三十岁不是被骗炮就是要扛不住小7岁的同事追？另外恋爱的犀牛二十几岁的时候没看过的话三十几岁也就别看了。你妈叫你回北京那段也是绝了、广告导演+畅销（道理）书作者改编自己作品，能指望啥？大陆商业片真的别拍了吧，再这样下去我要变左了。
做只猫不好嘛,看过,很差,2020-01-01 10:41:40,9,大喊大叫张子枫，矫情做作白小姐，张子枫呐喊到第四次真的忍不了这些伪文青了。两个好演员也救不了丁丁张糟糕的剧作了
浔阳客梦,看过,还行,2020-01-01 02:27:07,3,《宠爱》位置太差了，定了这部，总体来说比这片名要好点。有些设定还是很不错的，比如张子枫是自己，还是很巧妙的。但是有些情感转折太过突然生硬，使观影有...跳跃感。白百何说实话还是演技在线的，子枫妹妹太棒了！下一个周冬雨的感觉。魏大勋.....真的好好去综艺吧。
WIKI魏,看过,还行,2020-02-08 13:22:10,0,很多北漂鸡汤，又是些只活在电影里的人。白小姐还是很适合这样的流行商业电影，两位颜可
超cute侠,看过,较差,2020-02-09 23:40:14,0,还是没能跳出北漂=追逐梦想的俗套窠臼，女主向天空大声地呼喊了N次，这种自我感动的场景在观众看来就是矫情，最后结尾也不出所料。白百合演得还是很稳的，魏大勋太弱了。
baobaodu,看过,较差,2020-02-09 20:54:03,0,片中的大麦植入成了小稻，扣一星
麦小白,看过,较差,2020-02-08 19:29:52,0,既然是精分，那就早就医早住院早治疗。
Yummy的喵,看过,较差,2020-01-01 04:42:42,4,"张子枫就是白百合的青春岁月，
她们两个人其实都是白树瑾的不同时代。

故事太寡淡了，
有泪点但不足以触及内心；
在天台上对着夜色大声喊梦想，
太俗气太过时了吧；
魏大勋真的不适合电影大荧幕，
又土又僵。

今年的跨年档都是啥玩意儿，
没一个能看的！

[跪了]"
muzilang,看过,较差,2020-02-08 20:41:42,0,现在的影视作品总是妖魔化北京，我也是北漂，我赚的也不多，但是我觉得生活很好过！还有啊，导演把张子枫拍成个神经病，动不动就大喊大叫，或者替别人出头，哎！真实的生活真不这样！这电影很难让我产生共情！！！
不脱袜子同学,看过,推荐,2019-12-31 22:45:28,1,3.5吧，确实是有很多矫情的部分，但是质感还是做的不错的，并不是一个不接地气的小品，有真情实感，也有被打动的地方。
Crazy Ivan,看过,还行,2020-01-03 19:47:04,0,GTS  有点意思
MY BMM,看过,还行,2020-01-01 00:41:37,1,电影三星，和好朋友跨年一起看，可以加无数颗星~~
一刀切,看过,还行,2020-01-01 17:24:39,0,小妞电影的2.0版，这个领域果然还是白百何稳坐头把交椅。作为一个中年男性，新年第一天去看这部电影，我觉得很值，被2.0小妞正能量了。
榕十三,看过,推荐,2020-02-08 20:05:32,0,典型的飘在北上广的大龄失意人士，就算一事无成也别消沉到精神的泥潭里——没什么用，也别再被任何人洗脑真正的生活应该怎么过，到这岁数了谁还知道人生是怎么回事？自己别折磨自己，乐观精神永远是最坚实的后盾。
0,看过,还行,2020-01-02 12:36:40,0,2020第一天包场看的电影。剧本浪费演员的一例，虽然总在借女主角之口吐槽文艺青年的不实际，但是个中情节实在矫揉造作得让人尴尬。本来这种穿越梗应该玩得更感人才对，但是电影的节奏时快时慢，以至于到最后都没有那种心灵洗礼的效果，只觉得“你的意思我明白了，但是拍得太不高明”。白百何还是很北京小妞的感觉，如果能突出女主角在事业上的故事，肯定比现在这种事业爱情都叙述不足的局面要好。
budaphin,看过,还行,2019-12-31 23:01:11,2,2019年的最后一个晚上，我和亲爱的一起看的。非常应景，笑了，也哭了。人不能越长大越害怕，内心里那个勇敢而真诚的自己 千万别让她消失了！
向简,看过,较差,2019-12-31 22:20:58,1,"白百何造型像金敏喜，仲要造型像李天一😂，其实也有点像年轻时的王小波。

追赶笑闹喊叫的煽情段落拖得很长——此类院线电影的通病，剪到90分钟内也不会缺斤少两。本可以是简短的跨年小清新，却往矫情裹脚布里跌，有点可惜，像是看了北京女子图鉴或少年派之类的连续剧里的随便一集。

尽管银幕叙事较弱，但北漂一二十年的人可能仍会因为几句台词和一片熟悉的街景就老泪盈眶。每个人的境地都是他应得的，能力即待遇，作为即能力。＂北京和故乡都是外地，永远的外人……但是这种感觉也挺好的……自由＂；＂你不能怂，你还有没做的事，还有要爱的人。＂

向那些用留在北京延长梦想的寿命，或者说延缓梦想的死亡的人致敬。"
儒,看过,较差,2020-02-16 07:00:13,1,女女情分分钟要突破屏幕…这几年商业片里埋着的酷儿情结终会被重视而进入学术领域。这个main twist...一言难尽…牺牲了太多叙事的自然度；表现手法…几乎完全不cinematic；这个男主…虽然我很欣赏女性自主性的崛起，但也不用把男主完全变成以前傻白甜女主的性转版本吧orz
居无间,看过,较差,2020-02-11 18:57:36,0,被北漂生活的捕捉还是可以的，尤其是那三次被追赶。但剧本不是电影式的，拍成电视剧更合适些。白百何是真好啊，小妞电影领衔者。这一棒，张子枫接住了。
Bork,看过,还行,2020-01-03 10:09:08,2,影片結尾有強行扭到“正能量”的方向去的意圖，但“落於俗套”從另一個方面說，就是符合大部分典型的北漂的普遍心態。同日影裡消極的都市喪青不同，中國大城市裡的許多青年好鬥進取，不安於現狀，肯定上升的渠道，想象和相信自己能夠通過艱苦創業的精神逆天改命，儘管屢受打擊，仍然充滿幹勁地爭當被割的韭菜。在這個意義上，這部影片的諸多俗套，也是對這種典型的青年心態的寫實。2020年1月2日19:00於中影丰台千禧街3號廳。
司徒雷登不要走,看过,还行,2019-12-28 22:15:04,4,1.小妞电影俩小妞同台竞技，高下立显啊；2.票房会超《后来的我们》13亿吗？
逸枫之舟,看过,较差,2020-01-01 09:56:26,7,全片的平淡，像白开水一样，索然无味。
任家少女,看过,很差,2020-02-20 23:22:15,0,嗯，不是很励志。感觉有点...容易出戏。
弓谷所長,看过,还行,2020-02-10 14:11:36,0,题材是好题材，但故事剧本真的有点烂，还好几个演员演技都在线。
单单,看过,很差,2020-01-04 23:11:41,8,别喊了 我求你别喊了
零落成泥碾作尘,看过,很差,2020-01-14 19:05:14,3,白百何总算有一部不是圈钱的片了，毕竟这不好像圈不了多少钱
风间隼,看过,较差,2020-02-22 00:13:59,1,从俩人天台高呼“北京我来了！”我就预感大事不好，果然整部电影就是在“撒欢儿跑”和“扯破嗓子叫”两大法宝之间循环往复，直到最后一幕的声嘶力竭。北漂生活严重缺乏质感，矛盾解决得近乎儿戏。要不是白百何和张子枫还算可爱的表演尚能hold住点场面，真不知还有什么可观之处。
张害喜,看过,很差,2020-02-09 17:21:51,0,很差，所有想表达的东西都是吼出来的，导演的作用基本为零。白百合挺适合这样的小妞电影的，然而还是拍得太鸡汤了，太光鲜了，太流水账了。北漂要是能过上这样的生活，做梦都要笑醒了吧。
巴鸡！,看过,还行,2020-02-07 22:22:38,0,虽然知道张子枫的设定 只是白百合年轻时 一个不存在的人物 但还是很想把它删掉 吵死了 也只会傻笑 …最后 “来北京10年了”其实这句话我挺害怕的 因为好几位朋友也对我说过同样的话 只是版本是“来上海10年了” 因为总觉得 一提到10年这样的数字 就证明我们又老了一轮…
法兰西胶片,看过,较差,2020-01-07 20:38:40,4,北漂这种再老都有无限素材可挖的题材，愣是只能靠夕阳呼唤、出租屋斗琴、面包店大战、雨天转圈圈攒一个剧作节奏，台词调侃文青以避嫌。一颗星电影，演员苦苦撑到了两颗星。
嘚嘚嘚嘚嘚,看过,还行,2020-01-02 08:41:09,0,女性励志，遇见十年前的自己，感觉很适合21世纪10年代年度总结。白百合是挺可惜的，一直没缓过来，算是她这个年龄段有些表演追求的。
爆米花花花,看过,较差,2020-01-01 18:58:00,3,建议编剧真的体验一下普通北漂的生活吧，别总想当然，说着瞧不起文青，做的全是文青那一套
Mirago,看过,推荐,2020-01-02 11:59:16,3,"可能作为一个非北漂，对电影没有那么多的共鸣，但仍然在女主身上看到了自己。
30岁，未婚，每个月为了房租疲于奔命，一刻也不敢松懈。还记得刚毕业的自己，想创业，想做自己喜欢的事儿，开个书咖，或者做个媒体人，万万没想到最后会进了体制内。想对当初的自己说声抱歉，还是没能抗住生活的压力和家庭的责任，以后，还请继续努力吧。"
Vanaf,看过,还行,2020-03-01 15:21:11,0,上年纪了，喜欢轻松的电影
羽隹大人,看过,推荐,2019-12-31 19:11:48,4,小妞电影满血复活！只是白百合已经30多岁。30多岁也可以演小妞电影，真好。电影有三条线，都不够深，亲情、爱情、自己，都很浅的挠到了心坎上，就是不怎么感动。
杜子,看过,推荐,2020-01-09 01:11:46,0,还阔以……说人话
Chunchun,看过,还行,2020-01-01 20:03:47,0,白姐多拍戏吧
小越漫游星河,看过,很差,2020-01-03 01:18:45,5,大龄剩女的苦逼北漂生存图景，租房，被劈腿，职场斗，漂泊的人能体会这种被现实倾轧的忧伤，焦虑和丧。作为小妞电影质感不好，很cctv6，中间撕逼还致敬了一把《失恋33天》。家人与理想之间的矛盾估计导演也是无解的，所以只能在一次次歇斯底里的呐喊和牺牲亲情陪伴靠【做回自己】苍白的一句来自我麻痹，鸡汤寡淡到没有实质性的营养。白百何张子枫魏大勋，都在各自完成自己的＂功课＂，没什么错，白开水一样。
Minniecow,看过,较差,2020-01-03 02:44:18,4,"当看到她妈跟她说觉得拖累她了让她回北京，下一个镜头她就真的欢天喜地的出现在了北京街头我就直接给这片子的三观竖了个大拇指~
000"
翌日山伯,看过,还行,2020-01-02 17:47:52,2,2.5 没有白百合 这片简直就是灾难 下一次的小妞电影依旧会去看
一池春水风吹皱,看过,还行,2020-02-09 00:17:15,1,"B
合格的小妞电影！剧情很普通，但我真的好想看白百何翻身，再次大红起来，虽然我不是她的粉"
叩歌,看过,还行,2019-12-31 23:42:39,0,1、烟火气，生活流，虽然不能真正代表北漂，但好在抓住了一些共鸣的点，至少不会生厌；2、白百何演这类都市小妞简直信手拈来，自然而然与角色融为一体，真想不到有谁比她更适合了。
梦里诗书,看过,较差,2020-01-02 16:33:29,2,一部将北漂作为聚焦的电影，却并没能讲好一个关于初心的故事。在《亲爱的新年好》中，电影最为尴尬的问题便是没有真实，所有的生活语境，冲突矛盾都是生编硬造的，而于此中脸谱化的人物，强行做作的煽情，以及自命不凡的概念，使电影借北漂所熬制的只是一碗寡淡无味的鸡汤。
穗尔Sybil,看过,很差,2020-02-11 19:39:07,0,北漂太无聊了，魏大勋太丑了，张子枫喊的嗓子不疼吗。
米津念诗,看过,还行,2019-12-31 18:43:05,0,亲爱的！新年好啊！！！致每个我爱过的人！
左眼看电影,看过,还行,2020-02-14 21:02:55,0,白百何演技还是不错的
青痕,看过,还行,2020-02-11 21:44:44,0,"结局收的挺好，让所有落入俗套的偶然都有了合理的解释，对于一个北漂时间比在故乡的时间还要久的人来说，一份曾经同样的心路历程不免又伴随着很多往事掉了不少眼泪。
亲爱的，新年好。"
彩戏师,看过,还行,2020-02-10 21:00:52,0,致你一路走来、不等下次的坚定
24city,看过,较差,2020-02-11 11:59:50,0,北漂的人真的不会用到处嘶吼来表达内心，生活不易都是默默承受，独自崩溃，无共鸣人无代入感。
珍妮特不吃橘子,看过,较差,2020-02-10 16:53:08,1,【2019-6】台词怪尬的，喊怪尬的，场景怪尬的，人没了怪尬的。但看完就想起自己满脑子糟心事，好气。
我爱沙尘暴,看过,较差,2019-12-31 21:43:17,2,剧情..........
林蔚,看过,较差,2019-12-31 18:25:00,8,"为了支持白姐，上映第一天就买票请朋友看了，在影院待得我坐立难安。

剧本放到三年前还能说可以，也适合白，但2020了你挑剧本眼光怎么没什么长进，白期待了。

魏大勋还是去做综艺咖吧，和杨幂谈谈姐弟恋挺好的，别演戏了。

张子枫不适合这种角色，用力过猛，我的文艺风妹妹滤镜碎完了。

吴昊宸可塑性很强，从欢乐颂，找到你到这部，每次都让人耳目一新，看好。

白你给我好好挑剧本啊，别浪费我电影票钱了，等着你翻身！"
腐草为萤,看过,很差,2020-02-08 23:20:35,0,剧情太烂了！不过两位女主演员我都挺喜欢的。
lemonnnnn,看过,较差,2020-01-09 18:51:35,3,1/10 烂得令人发指。所以为啥愿意进到两星呢？问就是对白百何爱得深沉。
散始,看过,推荐,2020-01-09 10:44:16,4,"五分给白姐，爱有演技的白姐。魏大勋太猥琐了扣一分。张子枫太出戏了，尴尬癌都要犯了。

上一次感兴趣的都市女角色还是 余春娇 才女版的杜拉拉"
降落伞,看过,较差,2020-02-08 20:57:59,0,一部电影要是开着车探出头或者两闺蜜对着天空反复喊梦想的基本就是烂片了。这电影好多场景，真的好土啊。什么年代了还在用那样的桥段。
希区柯克小迷妹,看过,还行,2020-02-08 15:25:36,0,演员全部演技在线，魏大勋难得没让人出戏。白姐和妈妈的互动让人流泪，最后俩女主居然是一个人的设定好无语，为什么30+的女性形象在大银幕上总是那么窘迫呀。剧情哪儿哪儿都点到为止，编剧是想学欧洲小清新吗？可是没那味儿啊。
麦弧,看过,很差,2020-02-19 17:46:38,1,一看到白百合就想到贱货两个字
Otomen,看过,还行,2019-12-31 22:39:29,0,煽情泪点堆积起了我们人生里的千难万难，认清生活现实认输放弃没有错，继续梦想重新上路也难得。新的一年，大家都好好过吧
尔冬陈,看过,较差,2019-12-31 16:04:17,6,丁丁张？记住你了，这剧情也太稀碎了………
kakakarl,看过,还行,2020-02-07 19:11:35,0,呐喊的天台，在合生汇的对面，而我现在正住在合生汇的另一边，距离得很近。白姐台词里的大道理，有很多居然都能感同身受。愿过去的自己，给我力量。
孤獨江湖虛名,看过,还行,2020-02-21 22:37:17,0,虽然是鸡汤吧，但是白百合和张子枫的演戏真的很舒服，不做作，很自然。就是不那么电影，希望日后中国电影市场也可以出现平平淡淡的好的鸡汤片。
rodge,看过,还行,2020-02-11 14:14:54,0,演技都很到位，现实题材，片名以为是烂片，但是还行
影视圈前沿观察,看过,较差,2019-12-31 15:41:04,8,这部电影算是开创了一种新的类型，叫“聊天电影”。电影几乎从头到尾就是角色们在对话聊天，台词多得令人发指，而且水词泛滥。整个片子几乎没有像样的情节。它是想讲北漂的姐妹情和男女的爱情的，但在处理上过于流于表面。全片强行煽情强行被北漂强行……都过年了，煽情之外能不能再给点笑声啊？但，笑声在这部电影里显然也是一种奢求，全场最大的笑声（其实也就是几声轻笑）竟然来自张子枫穿着公仔服追打要赶走喝醉了的白百何的保安！我也真是无语了！
kiki204629,看过,还行,2020-02-08 22:09:20,0,漂泊的人真的很多辛酸。
永远的热泪盈眶,看过,较差,2020-02-09 00:29:34,0,两星半吧，大帝都，真不是你想呆，想呆就能呆的地儿。相差七岁的老牛啃嫩草，最后俩人相视，自己都笑场了。
無 念。,看过,较差,2020-02-10 23:34:20,0,一触即破的伪现实主义，大型加长mv美学。白百合好，张子枫好，但是眼泪流了那么多，看起来还是略假。
关山Onism,看过,推荐,2020-02-14 18:24:04,0,三星半吧，比自己预想的好看一些。白百何和张子枫演技在线，台词很接地气，还蛮戳自己的，看完心里有些沉重。
djfish,看过,推荐,2020-02-09 22:19:25,0,一不留神就忘了初心了。
电影学徒,看过,还行,2020-02-20 00:04:16,0,这个电影做成搏击俱乐部那种，白百何和张子枫来代表两个自我，我可以考虑对它不科学的剧情进行原谅
囧囧的蛋逼日经,看过,推荐,2020-02-07 23:50:02,0,彭宥纶导演是我视觉系大学时光的偶像导演。这次的电影拍的依旧很视觉系很清新。导演功力还是差点火候，过场戏的把控与叙事节奏肉眼可见的弱了一些，且矫揉造作的部分太多。但依旧不妨碍这是一部完成度很高的片子，情感到位了，就够了。
小川叔,看过,还行,2020-01-01 15:19:38,3,和原著不太一样，结尾喊的那段。。太尴尬了。本来喜欢的双女主设定，结尾莫名其妙的变成了，我和我过去的自己？？我吃不下这个安利。。作为北漂十多年的我，我觉得女主的房子也太好了吧？？算白百何的复出作品么？个别镜头和造型觉得胖了很多，但结尾的脸，好几处都很宋慧乔是为啥？剧情还需要加强太多，单纯口号不能打动北漂。。
dvlyc,看过,还行,2020-02-08 20:25:29,0,喜欢看白百何演戏 总是能精准地把握小情绪 女主真的招人讨厌 没有剧情主线 都是北漂生活碎片的拼凑 年轻时极度鸡血十年后极度丧 全是些矫情的“道理” 张子枫演技还是流于表面 这片有点做作了 看时不禁幻想换成周冬雨应该很自然 看多了综艺里的魏大勋 演戏有点不适应 赵子琪老了 赵阳啥破造型 白举纲各种客串 镜头感觉极力避开脸 片子是矫情 但白百何很适合
yoyonevercry,看过,还行,2020-01-01 20:46:41,0,可真是难为子枫妹妹了 这要换成欧阳娜娜……不敢想象
玉木大河,看过,较差,2020-02-19 20:32:41,1,什么玩意儿，我就想说。这么劝退观众呢。什么扎心的糟糕台词啊。都没说过人话似的。
人间水蜜桃,看过,较差,2020-02-23 01:07:44,1,细思极恐。精神分裂的都市丽人因为房租压力幻想变成两个人，彼此约定新年天台见，并随时随地大喊大叫。女主角并不惨，什么时候想回家回家，老家永远有一个避风港湾，北漂对于她看起来就像是一个锦上添花的台阶，而现实更多的是，那些无法回程的人，只有通过北漂才能灌溉仅存的生命力，是他们才值得被书写、被探讨、被歌颂、被记录。
ジブン失格,看过,推荐,2019-12-31 20:51:30,2,"张子枫真的也太可爱了吧！
整个电影其实剧情老套，但新元素不少，对北漂现实的拿捏也很真切。台词偶有说教的油滑之句与尴尬部分，但好在导演克制，加上白百合恰到好处的表演，整个情节还是很流畅也比较抓人，电影质感也可以。不过导演确实稍有填塞之嫌，房东、渣男、婊同事、母亲得病、闺蜜去世、工作不顺、放弃理想等等一下子全安了上来，我都一下子有点替白树瑾受不过来。
俗气的喜剧处理有，清新的画面效果不缺，总之就是像北京的生活一样，整个有点赶但偶或有一丝丝慢下来的动人时刻
【1整个这种现代大都市的工作焦虑还是看得我蛮不舒服，自己现在还是仗着父母给的一个支撑才可以这么不紧张。2继续想起医院里阿尔兹海默的姨妈。3大家都太难了，现代人因明白太多而过不好自己的生活】ps:温升豪真的好适合斯文败类啊啊🙈️"
死者代言人,看过,很差,2020-01-04 13:45:07,3,看的是10月份的试映，当时不允许评论，现在赶紧补上。当时看完就想提意见回炉重做吧，完全不知所谓的一部都市、情感、励志、爱情、喜剧流水账片…烂都烂的不出彩…
YthguaN,看过,较差,2020-01-06 16:34:08,0,说实话我很喜欢看白姐演这种爱怼巧簧骂街 但是全程扰民喊街就一点都不酷了
biubiu死一家,看过,很差,2020-01-01 11:55:10,2,跨年看的，本来以为有感动，剧情假的一比
小面包,看过,很差,2020-01-01 13:27:22,4,都2020年了，还有这么狗血的剧，什么母亲得慢性病，朋友癌症去世，男友出轨，也是牛皮了，尤其是子枫妹妹吼的时候，电影院简直全程尴尬。成年以来，看过最差的电影，没有之一。
而已,看过,2020-02-09 22:11:53, ,0,自从尹珊珊说白百何非常好之后我就怎么看怎么觉得她演的好哈哈。还可以，喜欢看他们的北漂生活，毕竟那是我连尝试都不敢的东西啊。看完她穿衬衫我也想穿了呢。最后不是要告诉我们这个女孩根本就不存在吧，还是要存在啊，存在啊存在吧！
Fanhao,看过,很差,2019-12-31 23:37:01,6,大跨年什么玩意
星尘战场,看过,较差,2020-02-09 22:58:34,0,白百何真的很适合这种都市白领的角色……剧情没啥可提的
