用户,是否看过,评分,评论时间,有用数,评论
46562002,看过,推荐,2019-11-29 22:29:44,0,"…
除了OP的指南针，只要是罗杰的宝藏，路飞都不回客气的。比起OP，冒险才更有趣。就好像玩游戏一样，拿着攻略玩，是没意思的。当然，用作弊码什么的，只要不影响剧情，那么，也是游戏体验的一种…话说路飞就是一路作弊的主角啊。（PS：不能给五星的原因很简单，因为大杂烩式的人物登场，导致很多人物完全出现得没意义…像腾虎大将、绿毛男、鹰眼，完全就是露个脸之后就没交代了。）"
lixunhuan,看过,较差,2019-10-23 07:44:15,0,虽然是粉丝向电影，但是对路人也太不友好了吧。就算是粉丝难道就真的能接受这么乒乒乓乓一个体位从头干到尾没有前戏没有后戏的porn吗？
夜空,看过,力荐,2019-10-06 23:48:39,6,完全意义上的 One Piece All Stars，各路海贼、海军、七武海、CP、革命军等熟悉的角色登场，很有20周年的感觉，然后各方混战，几乎一路打到尾，大招一开嗨翻天（佐罗的三千世界都上升到大千世界了），固然最后打 boss 还是有点俗套，但各方势力代表在路飞的魅力下组队打团战，还是很有意义的，STAMPEDE 不愧为夏日狂欢祭，最后还看得泪目了
巴士底的猫,看过,还行,2020-02-22 23:32:16,0,童年回忆？6
九個9,看过,还行,2020-01-01 08:57:17,0,跨年夜日航飞机上看的
南條某葉,看过,推荐,2019-10-24 19:32:14,0,也是该来的都来了的节奏，快节奏海贼王剧场版有点龙珠的味道。
🅛🅞🅤🅛🅞🅤,看过,推荐,2020-01-11 23:24:06,0,boss能不能找个再上得台面一点的啊，近几年剧场版的boss都很水呀。不过这部好看的是遇到了很多旧面孔，还有Zoro和山治上来挡住Smoker和沙鳄鱼为了让路飞拿到假OP的时候蛮动人的。
WilliamOsborne,看过,力荐,2019-10-18 18:11:35,3,"动画20周年献礼剧场版，太会搞了！除四皇＋和之国的角色，老朋友们基本都到场了，一些关键的小角色也如同彩蛋一般出现(话说熊猫人是出现了多少只)
一些本不会交集的角色相互对峙，各种经典的名场面换着人的回顾，满满的感动。乌索普和萨博还是把眼泪给逼了出来，尤其是是萨博，犯规！还有we are，犯规😭最后听了无数次的ASL片尾曲，也犯规！
好的，请无视大乱斗＋一些角色的强化＋后段boss战＋剧场版主角光环，去贡献票房吧！"
卡带Kadet,看过,推荐,2020-03-09 01:20:52,0,从头打到尾，人物几乎全都出现了，艾斯出现的时候原谅我忍不住的流下了眼泪˃̣̣̥᷄⌓˂̣̣̥᷅
瑞波恩,看过,力荐,2019-10-18 15:49:19,1,震撼！集齐了《one piece》的各路大咖豪侠，升级版的路飞大战罗杰的最强属下巴雷特，还有警卫队加入大混战。最后邪不压正，路飞毁掉了传说中的永恒指针，又出现了罗杰的特写，这不明摆着路飞就是未来的海贼王嘛？真正的海上之王是不需要通过走捷径成功的！PS 负伤的乌索普救路飞那段泪目。
