用户,是否看过,评分,评论时间,有用数,评论
𝚁𝚊𝚔𝚞𝚢𝚘𝚞,看过,较差,2020-02-11 23:57:33,0,煽情和讲道理都很俗
elaineOoo,看过,还行,2020-02-12 20:26:09,0,北极熊喝可乐那段妥妥的搞笑广告植入啊，乍一看我以为在看可乐广告呢，还行吧，整体片子创意不错，但是故事还是薄弱了点
秩秩斯干,看过,较差,2020-02-16 22:19:34,0,不知道是不是漫画改编的缘故，真人演绎后真的很尴尬，一部笑点乏善可陈的影片怎么能称为喜剧片呢？
BullshitArtist,看过,较差,2020-02-16 04:18:29,0,想法很好 但是搞砸的
K,看过,还行,2020-02-12 17:36:06,0,虽然整体笑点一般，但是想法还是蛮新奇的~树懒在路上偶遇男友，真的有笑到~~
Heaven,看过,还行,2020-02-14 01:21:55,0,变装那里有被笑到，其他都太一般了。韩艺璃和全汝彬要记得再合作啊，会见面的那种！
佳佳,看过,还行,2020-02-13 02:10:07,0,人喝可乐vs人装成北极熊喝可乐，是不一样的。
大大大大笨兔子,看过,较差,2020-02-14 23:03:13,0,有点搞笑，没了
silin,看过,还行,2020-02-12 23:00:43,0,这种电影也能拍还是很羡慕的
SUNSAD.psd,看过,还行,2020-02-14 00:01:30,0,一星给动物特效
荧光BLUES,看过,还行,2020-02-16 03:50:05,0,整体的剧情走向还是有点老套，笑点都在猩猩身上，三颗星给猩猩。
SHINe,看过,还行,2020-02-15 18:38:10,0,故事创意还是好的有趣的，人物也不错挺可爱的，但是有韩式普通喜剧的通病，前期矛盾不够强烈，结局HE过于理想化，发展节奏、剪辑、配乐使得表达平淡温和导致故事效果不温不火，总的来说是导演能力不足。3.5//CG效果还可以偶尔违和。
ikoshirly,看过,还行,2020-02-16 21:56:58,0,不是拍浅了，笑一笑没有思考，结尾让我有一瞬间想到雪国列车。
feelzero,看过,还行,2020-02-12 19:16:30,0,cola
四十,看过,还行,2020-02-09 22:01:21,3,动物那段笑到不行，但整体内容比较一般。
萌仔,看过,还行,2020-02-20 20:20:19,0,笑点有 安排的很集中  北极熊喝可乐充分满足猎奇心理  并没有人关心是不是真的能喝可乐
jl心程7,看过,2020-02-13 15:52:23, ,0,题材很新颖，也有立意，剧情略松散，还是很搞笑的
张咏轩Wayne®,看过,很差,2020-02-08 18:41:34,4,烂到无法直视，这应该是近期看过的韩国电影最差的一部，充满低级的笑点，滑稽的天马行空，把观众的智商按在地上摩擦，佩服编剧这种哄婴儿的睡前故事，也能用100分钟来装逼胡扯，荒诞可笑，单薄幼稚，人皮头套乔装各类动物，瞎子也能分辨玩具和活体的区别吧，充满自淫式的乐趣，骗鬼呢，两个小时如坐针毡，大段冗长的三岁智商发挥，五毛钱的北极熊特效，全员集体智商倒退，浮皮潦草权利结构的解读，各种上不了台面的黑色幽默，很惊讶都2020年了还能看到这种比国产儿童动画还低廉幼齿的作品，拓宽了我对下限的想象，怪不得在影院上映几日，就草草下架上了流媒体，看这种电影感觉强取豪夺了我两个小时的宝贵人生。★
MM✌🏼,看过,还行,2020-02-28 00:40:26,0,前面还是很搞笑的 树懒🦥太喜感了 那么大一只 想知道这个片可口可乐到底给了多少赞助 阿哈哈哈哈 结局挺好的 两全其美
Mura,看过,还行,2020-02-20 22:16:35,0,各种中规中矩，笑点也不多，混时间可以了。。。
柠檬不好吃,看过,力荐,2020-03-04 13:46:00,0,扮演动物那里真的很搞笑啊，挺喜欢那个女老板的虽然没有几场戏但是好搞笑，在2020还能看到如此合格的喜剧片，值了
柠柠,看过,很差,2020-02-15 18:06:09,0,呃，其实我觉得电影很烂，连看都看不下去了，电影亮点全无，说是搞笑片，但对于笑点这么低的我来说都完全不想笑，作为一部搞笑片，它无疑是失败的
沸沸,看过,还行,2020-02-22 02:06:57,0,没有动物的动物园🐒
N50335,看过,较差,2020-02-13 15:50:37,0,全片不如预告片
明光暗影,看过,还行,2020-02-19 16:13:14,0,论当下如何拯救一家企业的经典案例——制造“网红现象”！即便是动物也能够与饮料品牌联系在一起，这个跨界创意本来就不俗。当然，影片还是传统三幕剧叙事的小格局影片，第一个矛盾点“拯救动物园”处理的不错，但第二个矛盾点“对抗大财团收购”就有些对付的简单套路化了。整体有笑点，也有韩式温情，但终究还是平淡浅显了些，包括对动物环境的关注、遭遇问题的解决。。。
凌子本凌,看过,还行,2020-02-20 18:20:47,0,srds，扮演动物真的太搞笑了哈哈哈哈哈哈哈哈哈哈哈哈哈
寻鹑上,看过,还行,2020-02-16 09:36:51,0,后面塌的有点厉害。
叫我夏末Summer,看过,还行,2020-02-21 23:15:16,0,挺有意思的。害羞的北极熊，中二的大猩猩，一动不动的狮子，抱着树干的树懒，当然还有男主扮演的狂喝可乐的北极熊。这一段真的挺有意思。不过，感觉看的时候有点着急，有点遗憾。结尾实在太潦草，那个告密的负心男是什么下场，为什么男主在国外出名了人们想与他合影，是因为他引起了保护动物风波还是单纯好奇，感觉还可以再有深度一点。
蹉跎。,看过,较差,2020-02-13 22:29:21,0,"保护动物的主题还不错，但台词和桥段并没有编剧想象的那么好玩儿，所以笑点包袱一个都没抖响，只剩尴尬冷场了。

这种温情喜剧，还是得掌握好“温情和喜剧”这二者之间戏份的比例，“温情”得要慢，“喜剧”必须快，节奏时快时慢的都想占，只能是相互制约甚至相互抵消。"
阿喵不在家,看过,推荐,2020-02-15 14:37:33,0,哈哈哈多有意思，超爱喝可口可乐的北极熊哈哈哈哈，最后北极熊去了该去的地方真好。
银澾蛋挞,看过,还行,2020-02-18 23:56:40,0,变成动物那段真的好好笑。为啥韩国那么多电影都是 大财阀 裁员 黑心代表做假账 新人派去奇怪的下属单位背锅？
阿斯巴拉,看过,还行,2020-02-17 19:10:04,0,也只有装动物那还将就
岚小壹时光琐碎,看过,还行,2020-02-18 21:19:33,0,就知道会喝可乐为他们带来了收益，可惜结尾有点匆忙，男女主感情line来的也太快，男主瘦下来真的还不错不过也很可爱
豌豆大人,看过,还行,2020-02-16 01:44:37,0,刚开始假扮动物到渣男来动物园这一段还算搞笑，然后就一路垮到结尾。
